%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695953311365307643,175,20831000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953312365079310,176,20832000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953313365690244,177,20833000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953314386078066,178,20834000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953315365236296,179,20835000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953316365272392,180,20836000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953317366066997,181,20837000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953318385076224,182,20838000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953319365266661,183,20839000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953320365074327,184,20840000000000,GPS1_Frame,42.33764,-71.09529166666667,19.1,327389.6349898209,4689391.280340323,19,T
1695953321385610859,185,20841000000000,GPS1_Frame,42.33763833333333,-71.09529333333333,19.2,327389.49312357383,4689391.098652927,19,T
1695953322365742271,186,20842000000000,GPS1_Frame,42.33763666666667,-71.09529833333333,19.4,327389.07664536894,4689390.923732182,19,T
1695953323386153768,187,20843000000000,GPS1_Frame,42.337633333333336,-71.09530833333334,19.4,327388.24368889164,4689390.573890763,19,T
1695953324365160290,188,20844000000000,GPS1_Frame,42.337626666666665,-71.095325,19.3,327386.8523876749,4689389.867441471,19,T
1695953325364220209,189,20845000000000,GPS1_Frame,42.337621666666664,-71.09534166666667,19.4,327385.4656465492,4689389.346063161,19,T
1695953326365275205,190,20846000000000,GPS1_Frame,42.33761666666667,-71.09536,19.4,327383.94159918604,4689388.828068547,19,T
1695953327364199791,191,20847000000000,GPS1_Frame,42.33761,-71.09537666666667,19.4,327382.55029715755,4689388.121620087,19,T
1695953328366301353,192,20848000000000,GPS1_Frame,42.337601666666664,-71.09539333333333,19.4,327381.15443434817,4689387.230101182,19,T
1695953329387889718,193,20849000000000,GPS1_Frame,42.33759333333333,-71.09540833333334,19.6,327379.8958772465,4689386.33519904,19,T
1695953330386452852,194,20850000000000,GPS1_Frame,42.337585,-71.095425,19.6,327378.50001373375,4689385.443680646,19,T
1695953331387006731,195,20851000000000,GPS1_Frame,42.33757666666666,-71.09543833333333,19.3,327377.37876207905,4689384.545395409,19,T
1695953332368418983,196,20852000000000,GPS1_Frame,42.33757166666667,-71.09545333333334,19.2,327376.1293252433,4689384.02063535,19,T
1695953333385612246,197,20853000000000,GPS1_Frame,42.33756666666667,-71.09547,19.0,327374.74258208444,4689383.499259109,19,T
1695953334366865126,198,20854000000000,GPS1_Frame,42.337565,-71.09548666666667,18.9,327373.3649600904,4689383.348024564,19,T
1695953335368097893,199,20855000000000,GPS1_Frame,42.337563333333335,-71.095505,18.9,327371.85003188555,4689383.200173949,19,T
1695953336386369606,200,20856000000000,GPS1_Frame,42.337561666666666,-71.095525,18.9,327370.19779745664,4689383.05570735,19,T
1695953337365658935,201,20857000000000,GPS1_Frame,42.337561666666666,-71.095545,19.0,327368.55012375896,4689383.096311852,19,T
1695953338366378938,202,20858000000000,GPS1_Frame,42.33756,-71.095565,19.0,327366.8978891934,4689382.95184603,19,T
1695953339365909246,203,20859000000000,GPS1_Frame,42.337555,-71.09558166666666,18.9,327365.5111450444,4689382.430471591,19,T
1695953340385422381,204,20900000000000,GPS1_Frame,42.33755166666667,-71.09559833333333,18.7,327364.128961611,4689382.094168134,19,T
1695953341367292035,205,20901000000000,GPS1_Frame,42.33754666666667,-71.09561333333333,18.4,327362.8795232383,4689381.569410395,19,T
1695953342366425493,206,20902000000000,GPS1_Frame,42.33754,-71.09562833333334,18.3,327361.62552366947,4689380.859582159,19,T
1695953343368234074,207,20903000000000,GPS1_Frame,42.337535,-71.09564333333333,18.2,327360.37608487066,4689380.334824855,19,T
1695953344366884435,208,20904000000000,GPS1_Frame,42.33753,-71.09565833333333,18.0,327359.1266458781,4689379.810067769,19,T
1695953345385898743,209,20905000000000,GPS1_Frame,42.337525,-71.09567333333334,18.0,327357.87720668747,4689379.285310902,19,T
1695953346365250461,210,20906000000000,GPS1_Frame,42.337518333333335,-71.09569,17.8,327356.4858999356,4689378.578867492,19,T
1695953347389241752,211,20907000000000,GPS1_Frame,42.337511666666664,-71.095705,17.7,327355.2318991495,4689377.869040369,19,T
1695953348386516989,212,20908000000000,GPS1_Frame,42.337505,-71.09572166666666,17.7,327353.84059183544,4689377.16259747,19,T
1695953349363434121,213,20909000000000,GPS1_Frame,42.337498333333336,-71.09573666666667,17.6,327352.58659051434,4689376.452770807,19,T
1695953350366686856,214,20910000000000,GPS1_Frame,42.337493333333335,-71.095755,17.7,327351.06253760844,4689375.934783194,19,T
