%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.indicator,field.utm_easting,field.utm_northing,field.zone,field.letter
1697039613197344310,72,57209000000000,GPS1_Frame,42.3377571105957,-71.05288696289062,0.2199299931526184,5.0,6693.82861328125,46743.1484375,42.0,T
1697039614231422812,73,57210000000000,GPS1_Frame,42.33776092529297,-71.05289459228516,0.21991999447345734,5.0,6693.83349609375,46743.15234375,42.0,T
1697039615263701513,74,57211000000000,GPS1_Frame,42.3377685546875,-71.05290222167969,0.21999000012874603,5.0,6693.83837890625,46743.15625,42.0,T
1697039616297105353,75,57212000000000,GPS1_Frame,42.337772369384766,-71.05290985107422,0.2201700061559677,5.0,6693.84228515625,46743.16015625,42.0,T
1697039617329483292,76,57213000000000,GPS1_Frame,42.3377799987793,-71.05292510986328,0.21988999843597412,5.0,6693.84716796875,46743.1640625,42.0,T
1697039618362989256,77,57214000000000,GPS1_Frame,42.33778381347656,-71.05293273925781,0.22000999748706818,5.0,6693.85205078125,46743.16796875,42.0,T
1697039619397437073,78,57215000000000,GPS1_Frame,42.337791442871094,-71.05294036865234,0.21966999769210815,5.0,6693.8564453125,46743.171875,42.0,T
1697039620429311658,79,57216000000000,GPS1_Frame,42.337799072265625,-71.05294799804688,0.21938000619411469,5.0,6693.8603515625,46743.17578125,42.0,T
1697039621462956145,80,57217000000000,GPS1_Frame,42.33780288696289,-71.05296325683594,0.2194499969482422,5.0,6693.865234375,46743.1796875,42.0,T
1697039622497696020,81,57218000000000,GPS1_Frame,42.33781051635742,-71.05297088623047,0.21901999413967133,5.0,6693.8701171875,46743.18359375,42.0,T
1697039623531274911,82,57219000000000,GPS1_Frame,42.33781433105469,-71.052978515625,0.21850000321865082,5.0,6693.875,46743.1875,42.0,T
1697039624563883613,83,57220000000000,GPS1_Frame,42.33782196044922,-71.05298614501953,0.21852000057697296,5.0,6693.87890625,46743.19140625,42.0,T
1697039625596502067,84,57221000000000,GPS1_Frame,42.33782958984375,-71.0530014038086,0.21825000643730164,5.0,6693.8837890625,46743.19921875,42.0,T
1697039626629848580,85,57222000000000,GPS1_Frame,42.337833404541016,-71.05300903320312,0.21782000362873077,5.0,6693.88916015625,46743.203125,42.0,T
1697039627665941923,86,57223000000000,GPS1_Frame,42.33784103393555,-71.05301666259766,0.21770000457763672,5.0,6693.89453125,46743.20703125,42.0,T
1697039628698674080,87,57224000000000,GPS1_Frame,42.33784866333008,-71.05303192138672,0.218189999461174,5.0,6693.8994140625,46743.2109375,42.0,T
1697039629732865268,88,57225000000000,GPS1_Frame,42.337852478027344,-71.05303955078125,0.21815000474452972,5.0,6693.904296875,46743.21484375,42.0,T
1697039630767304966,89,57226000000000,GPS1_Frame,42.337860107421875,-71.05304718017578,0.2175000011920929,5.0,6693.9091796875,46743.21875,42.0,T
1697039631802148668,90,57227000000000,GPS1_Frame,42.33786392211914,-71.05306243896484,0.21730999648571014,5.0,6693.9140625,46743.22265625,42.0,T
1697039632839106440,91,57228000000000,GPS1_Frame,42.33787155151367,-71.05307006835938,0.217289999127388,5.0,6693.91943359375,46743.2265625,42.0,T
